timestamp,device_id,seq,current_amp,gps_lat,gps_lon,battery_level,ble_id
2025-07-09T04:10:55Z,9f8c2a7d,1506,2.17,52.403997,13.571319,61,D0:39:72:AA:10:5E
2025-07-09T04:11:25Z,9f8c2a7d,1507,1.97,52.404695,13.572127,61,
2025-07-09T04:11:55Z,9f8c2a7d,1508,5.48,52.404001,13.571975,61,D0:39:72:AA:10:5E
2025-07-09T04:12:25Z,9f8c2a7d,1509,3.2,52.404509,13.570683,61,D0:39:72:AA:10:5E
2025-07-09T04:12:55Z,9f8c2a7d,1510,4.86,52.404949,13.570861,61,D0:39:72:AA:10:5E
2025-07-09T04:13:25Z,9f8c2a7d,1511,2.77,52.404406,13.571306,61,D0:39:72:AA:10:5E
2025-07-09T04:13:55Z,9f8c2a7d,1512,2.04,52.404194,13.571417,61,D0:39:72:AA:10:5E
2025-07-09T04:14:25Z,9f8c2a7d,1513,5.8,52.404881,13.571856,61,D0:39:72:AA:10:5E
2025-07-09T04:14:55Z,9f8c2a7d,1514,6.32,52.404924,13.570823,61,D0:39:72:AA:10:5E
2025-07-09T04:15:25Z,9f8c2a7d,1515,5.04,52.404215,13.572042,61,D0:39:72:AA:10:5E
2025-07-09T04:15:55Z,9f8c2a7d,1516,5.11,52.404619,13.571083,61,D0:39:72:AA:10:5E
2025-07-09T04:16:25Z,9f8c2a7d,1517,6.26,52.40425,13.57148,62,D0:39:72:AA:10:5E
2025-07-09T09:44:48Z,7a3f55e1,742,4.63,52.621785,13.149682,63,
2025-07-09T09:45:18Z,7a3f55e1,743,2.47,52.621186,13.149913,63,
2025-07-09T09:45:48Z,7a3f55e1,744,5.78,52.621327,13.149917,63,
2025-07-09T09:46:18Z,7a3f55e1,745,4.56,52.621544,13.150269,63,
2025-07-09T09:46:48Z,7a3f55e1,746,7.14,52.621801,13.150163,63,
2025-07-09T09:47:18Z,7a3f55e1,747,4.51,52.620854,13.150369,63,
2025-07-09T09:47:48Z,7a3f55e1,748,2.45,52.621072,13.14939,63,
2025-07-09T09:48:18Z,7a3f55e1,749,7.25,52.621572,13.150508,63,
2025-07-09T09:48:48Z,7a3f55e1,750,6.74,52.621665,13.150433,63,
2025-07-09T09:49:18Z,7a3f55e1,751,2.58,52.621484,13.149597,63,
2025-07-09T09:49:48Z,7a3f55e1,752,6.25,52.621498,13.150598,63,
2025-07-09T09:50:18Z,7a3f55e1,753,6.77,52.620762,13.149259,63,
2025-07-09T09:50:48Z,7a3f55e1,754,7.89,52.620894,13.150188,63,
2025-07-09T09:51:18Z,7a3f55e1,755,7.95,52.621736,13.150381,63,
2025-07-09T09:51:48Z,7a3f55e1,756,2.64,52.621025,13.14934,63,
2025-07-09T09:52:18Z,7a3f55e1,757,2.5,52.621663,13.150344,63,
2025-07-09T09:52:48Z,7a3f55e1,758,5.61,52.620797,13.150392,63,
2025-07-09T09:53:18Z,7a3f55e1,759,3.57,52.621506,13.149829,63,
2025-07-09T09:53:48Z,7a3f55e1,760,6.18,52.620834,13.150642,63,
2025-07-09T09:54:18Z,7a3f55e1,761,6.86,52.621047,13.150407,63,
2025-07-09T09:54:48Z,7a3f55e1,762,3.27,52.6211,13.150633,63,
2025-07-09T09:55:18Z,7a3f55e1,763,6.32,52.621273,13.150699,63,
2025-07-09T09:55:48Z,7a3f55e1,764,6.13,52.621423,13.150385,63,
2025-07-09T09:56:18Z,7a3f55e1,765,4.61,52.621305,13.149565,63,
2025-07-09T09:56:48Z,7a3f55e1,766,3.42,52.621042,13.149903,63,
2025-07-09T09:57:18Z,7a3f55e1,767,2.34,52.621911,13.150102,63,
2025-07-09T09:57:48Z,7a3f55e1,768,7.97,52.620815,13.150778,63,
2025-07-09T09:58:18Z,7a3f55e1,769,4.63,52.621004,13.149615,63,
2025-07-09T09:58:48Z,7a3f55e1,770,7.58,52.621504,13.150631,63,
2025-07-09T09:59:18Z,7a3f55e1,771,5.28,52.620771,13.150566,63,
2025-07-09T09:59:48Z,7a3f55e1,772,7.45,52.621257,13.150652,63,
2025-07-09T10:00:18Z,7a3f55e1,773,5.33,52.620946,13.150297,63,
2025-07-09T10:00:48Z,7a3f55e1,774,6.77,52.62149,13.150812,63,
2025-07-09T10:01:18Z,7a3f55e1,775,5.88,52.62106,13.14936,63,
2025-07-09T10:01:48Z,7a3f55e1,776,4.32,52.621051,13.150443,63,
2025-07-09T10:02:18Z,7a3f55e1,777,7.86,52.6211,13.14965,63,
2025-07-09T10:02:48Z,7a3f55e1,778,3.67,52.621771,13.149542,63,
2025-07-09T10:03:18Z,7a3f55e1,779,4.3,52.621642,13.14989,63,
2025-07-09T10:03:48Z,7a3f55e1,780,2.55,52.62108,13.150641,63,
2025-07-09T10:04:18Z,7a3f55e1,781,7.98,52.621302,13.149991,63,
2025-07-09T10:04:48Z,7a3f55e1,782,3.82,52.621797,13.1505,63,
2025-07-09T10:05:18Z,7a3f55e1,783,8.25,52.620782,13.149564,63,
2025-07-09T10:05:48Z,7a3f55e1,784,3.51,52.621421,13.149613,63,
2025-07-09T10:06:18Z,7a3f55e1,785,6.3,52.621238,13.150535,63,
2025-07-09T10:06:48Z,7a3f55e1,786,2.54,52.62138,13.150117,63,
2025-07-09T10:07:18Z,7a3f55e1,787,2.96,52.621138,13.150646,63,
2025-07-09T10:07:48Z,7a3f55e1,788,5.61,52.62137,13.150588,63,
2025-07-09T10:08:18Z,7a3f55e1,789,2.2,52.621397,13.150265,63,
2025-07-09T10:08:48Z,7a3f55e1,790,3.58,52.621147,13.149447,63,
2025-07-09T10:09:18Z,7a3f55e1,791,3.51,52.621143000000004,13.149329,63,
2025-07-09T10:09:48Z,7a3f55e1,792,5.81,52.62137,13.150343,63,
2025-07-09T10:10:18Z,7a3f55e1,793,2.12,52.620873,13.149403,63,
2025-07-09T10:10:48Z,7a3f55e1,794,5.23,52.621829,13.150721,63,
2025-07-09T10:11:18Z,7a3f55e1,795,4.55,52.621043,13.150299,63,
2025-07-09T10:11:48Z,7a3f55e1,796,2.97,52.621251,13.150777,63,
2025-07-09T10:12:18Z,7a3f55e1,797,2.88,52.621378,13.150282,63,
2025-07-09T10:12:48Z,7a3f55e1,798,4.7,52.621282,13.149875,63,
2025-07-09T10:13:18Z,7a3f55e1,799,2.87,52.621523,13.149824,63,
2025-07-09T10:13:48Z,7a3f55e1,800,6.05,52.621775,13.150312,63,
2025-07-09T10:14:18Z,7a3f55e1,801,3.62,52.620852,13.149385,63,
2025-07-09T10:14:48Z,7a3f55e1,802,2.61,52.621656,13.15061,64,
2025-07-09T14:09:44Z,9f8c2a7d,451,8.1,52.333581,13.355394,90,
2025-07-09T14:10:14Z,9f8c2a7d,452,5.41,52.334251,13.355561,90,
2025-07-09T14:10:44Z,9f8c2a7d,453,6.08,52.333861,13.355603,90,
2025-07-09T14:11:14Z,9f8c2a7d,454,2.84,52.334556,13.355503,90,
2025-07-09T14:11:44Z,9f8c2a7d,455,6.58,52.334751,13.355598,90,
2025-07-09T14:12:14Z,9f8c2a7d,456,6.62,52.334319,13.356084,90,
2025-07-09T14:12:44Z,9f8c2a7d,457,2.07,52.333886,13.355715,90,
2025-07-09T14:13:14Z,9f8c2a7d,458,2.51,52.334728,13.355992,90,
2025-07-09T14:13:44Z,9f8c2a7d,459,1.77,52.333625,13.35562,90,
2025-07-09T14:14:14Z,9f8c2a7d,460,3.51,52.334623,13.35551,90,
2025-07-09T14:14:44Z,9f8c2a7d,461,6.2,52.334689,13.355096,90,
2025-07-09T14:15:14Z,9f8c2a7d,462,2.61,52.334666,13.355629,90,
2025-07-09T14:15:44Z,9f8c2a7d,463,2.64,52.334554,13.354882,90,
2025-07-09T14:16:14Z,9f8c2a7d,464,3.19,52.333992,13.355765,90,
2025-07-09T14:16:44Z,9f8c2a7d,465,4.4,52.334542,13.355668,90,
2025-07-09T14:17:14Z,9f8c2a7d,466,4.18,52.333574,13.356035,90,
2025-07-09T14:17:44Z,9f8c2a7d,467,6.81,52.334682,13.355481,90,
2025-07-09T14:18:14Z,9f8c2a7d,468,5.79,52.334412,13.355079,90,
2025-07-09T14:18:44Z,9f8c2a7d,469,4.79,52.33377,13.356157,90,
2025-07-09T14:19:14Z,9f8c2a7d,470,4.62,52.33359,13.355342,90,
2025-07-09T14:19:44Z,9f8c2a7d,471,4.19,52.334585,13.354845,90,
2025-07-09T14:20:14Z,9f8c2a7d,472,6.61,52.334624,13.355587,90,
2025-07-09T14:20:44Z,9f8c2a7d,473,4.62,52.33454,13.355746,90,
2025-07-09T14:21:14Z,9f8c2a7d,474,5.23,52.334022,13.355285,90,
2025-07-09T14:21:44Z,9f8c2a7d,475,5.73,52.334693,13.355206,90,
2025-07-09T14:22:14Z,9f8c2a7d,476,7.51,52.333722,13.355481,90,
2025-07-09T14:22:44Z,9f8c2a7d,477,3.52,52.334156,13.355623,90,
2025-07-09T14:23:14Z,9f8c2a7d,478,7.21,52.334646,13.356189,90,
2025-07-09T14:23:44Z,9f8c2a7d,479,6.55,52.334753,13.356409,90,
2025-07-09T14:24:14Z,9f8c2a7d,480,5.29,52.333852,13.354933,90,
2025-07-09T14:24:44Z,9f8c2a7d,481,2.55,52.334548,13.355031,90,
2025-07-09T14:25:14Z,9f8c2a7d,482,6.79,52.334354,13.355562,90,
2025-07-09T14:25:44Z,9f8c2a7d,483,4.48,52.334465,13.355473,90,
2025-07-09T14:26:14Z,9f8c2a7d,484,4.02,52.333892,13.355684,90,
2025-07-09T14:26:44Z,9f8c2a7d,485,4.52,52.334757,13.35638,90,
2025-07-09T14:27:14Z,9f8c2a7d,486,7.18,52.333987,13.355151,90,
2025-07-09T14:27:44Z,9f8c2a7d,487,4.76,52.333764,13.355711,90,
2025-07-09T14:28:14Z,9f8c2a7d,488,3.32,52.334254,13.356273,90,
2025-07-09T14:28:44Z,9f8c2a7d,489,7.52,52.333621,13.35625,90,
2025-07-09T14:29:14Z,9f8c2a7d,490,5.24,52.334594,13.355564,90,
2025-07-09T14:29:44Z,9f8c2a7d,491,6.8,52.333775,13.355766,90,
2025-07-09T14:30:14Z,9f8c2a7d,492,2.48,52.333877,13.354852,90,
2025-07-09T14:30:44Z,9f8c2a7d,493,4.03,52.333642,13.355062,90,
2025-07-09T14:31:14Z,9f8c2a7d,494,5.07,52.334435,13.356038,90,
2025-07-09T14:31:44Z,9f8c2a7d,495,2.3,52.33426,13.35592,90,
2025-07-09T14:32:14Z,9f8c2a7d,496,7.69,52.334137,13.355638,90,
2025-07-09T14:32:44Z,9f8c2a7d,497,4.52,52.334221,13.355808,90,
2025-07-09T14:33:14Z,9f8c2a7d,498,2.73,52.333648,13.356052,90,
2025-07-09T14:33:44Z,9f8c2a7d,499,6.08,52.334325,13.355889,90,
2025-07-09T14:34:14Z,9f8c2a7d,500,4.99,52.334209,13.355113,90,
2025-07-09T14:34:44Z,9f8c2a7d,501,5.76,52.334196,13.355219,90,
2025-07-09T14:35:14Z,9f8c2a7d,502,3.17,52.334713,13.355642,90,
2025-07-09T14:35:44Z,9f8c2a7d,503,7.15,52.333783,13.355287,90,
2025-07-09T14:36:14Z,9f8c2a7d,504,6.68,52.334318,13.35512,90,
2025-07-09T14:36:44Z,9f8c2a7d,505,5.36,52.334061,13.355233,90,
2025-07-09T14:37:14Z,9f8c2a7d,506,5.72,52.333743,13.355056,90,
2025-07-09T14:37:44Z,9f8c2a7d,507,7.83,52.334074,13.354843,90,
2025-07-09T14:38:14Z,9f8c2a7d,508,5.6,52.333595,13.356027,90,
2025-07-09T14:38:44Z,9f8c2a7d,509,3.98,52.333967,13.355085,90,
2025-07-09T14:39:14Z,9f8c2a7d,510,4.53,52.333596,13.356302,90,
2025-07-09T14:39:44Z,9f8c2a7d,511,5.51,52.334661,13.355848,90,
2025-07-09T14:55:03Z,7a3f55e1,865,3.54,52.317429,13.221182,79,
2025-07-09T14:55:33Z,7a3f55e1,866,6.68,52.317549,13.221869,79,
2025-07-09T14:56:03Z,7a3f55e1,867,5.15,52.317094,13.221032,79,
2025-07-09T14:56:33Z,7a3f55e1,868,6.03,52.31741,13.220344,79,
2025-07-09T14:57:03Z,7a3f55e1,869,3.64,52.317109,13.220674,79,
2025-07-09T14:57:33Z,7a3f55e1,870,4.67,52.317578,13.221936,79,
2025-07-09T14:58:03Z,7a3f55e1,871,2.86,52.31719,13.221378,79,
2025-07-09T14:58:33Z,7a3f55e1,872,3.41,52.317279,13.221189,79,
2025-07-09T14:59:03Z,7a3f55e1,873,6.13,52.317331,13.221733,79,
2025-07-09T14:59:33Z,7a3f55e1,874,4.85,52.317308,13.221896,79,
2025-07-09T15:00:03Z,7a3f55e1,875,6.22,52.317075,13.220781,79,
2025-07-09T15:00:33Z,7a3f55e1,876,6.98,52.317431,13.221905,79,
2025-07-09T15:01:03Z,7a3f55e1,877,3.33,52.31697,13.221408,79,
2025-07-09T15:01:33Z,7a3f55e1,878,3.17,52.317461,13.220489,79,
2025-07-09T15:02:03Z,7a3f55e1,879,6.14,52.317574,13.221453,79,
2025-07-09T15:02:33Z,7a3f55e1,880,6.3,52.316679,13.221366,79,
2025-07-09T15:03:03Z,7a3f55e1,881,2.01,52.317076,13.221087,79,
2025-07-09T15:03:33Z,7a3f55e1,882,5.05,52.317362,13.221562,79,
2025-07-09T15:04:03Z,7a3f55e1,883,4.18,52.316886,13.221401,79,
2025-07-09T15:04:33Z,7a3f55e1,884,3.63,52.317635,13.221762,79,
2025-07-09T15:05:03Z,7a3f55e1,885,3.75,52.317055,13.221936,79,
2025-07-09T22:28:50Z,7a3f55e1,309,7.73,52.41778,13.391203,76,
2025-07-09T22:29:20Z,7a3f55e1,310,5.6,52.418553,13.39067,76,
2025-07-09T22:29:50Z,7a3f55e1,311,2.87,52.418206,13.391402,76,
2025-07-09T22:30:20Z,7a3f55e1,312,7.06,52.417868,13.390776,76,
2025-07-09T22:30:50Z,7a3f55e1,313,7.86,52.418207,13.390412,76,
2025-07-09T22:31:20Z,7a3f55e1,314,4.08,52.418177,13.3914,76,
2025-07-09T22:31:50Z,7a3f55e1,315,5.53,52.418572,13.391173,76,
2025-07-09T22:32:20Z,7a3f55e1,316,7.15,52.417885,13.39108,76,
2025-07-09T22:32:50Z,7a3f55e1,317,4.56,52.418639,13.391281,76,
2025-07-09T22:33:20Z,7a3f55e1,318,2.99,52.41782,13.390141,76,
2025-07-09T22:33:50Z,7a3f55e1,319,2.57,52.418478,13.390285,76,
2025-07-09T22:34:20Z,7a3f55e1,320,2.9,52.417916,13.39084,76,
2025-07-09T22:34:50Z,7a3f55e1,321,5.32,52.41852,13.391459,76,
2025-07-09T22:35:20Z,7a3f55e1,322,4.48,52.418534,13.390473,76,
2025-07-09T22:35:50Z,7a3f55e1,323,4.07,52.418393,13.391157,76,
2025-07-09T22:36:20Z,7a3f55e1,324,4.34,52.418275,13.390382,76,
2025-07-09T22:36:50Z,7a3f55e1,325,7.01,52.418484,13.390668,76,
2025-07-09T22:37:20Z,7a3f55e1,326,7.31,52.417578,13.390561,76,
2025-07-09T22:37:50Z,7a3f55e1,327,3.27,52.418169,13.390223,76,
2025-07-09T22:38:20Z,7a3f55e1,328,2.96,52.417484,13.390132,76,
2025-07-09T22:38:50Z,7a3f55e1,329,7.73,52.417888,13.389941,76,
2025-07-09T22:39:20Z,7a3f55e1,330,6.61,52.417545,13.391358,76,
2025-07-09T22:39:50Z,7a3f55e1,331,8.3,52.418315,13.389968,76,
2025-07-09T22:40:20Z,7a3f55e1,332,2.83,52.418255,13.390052,76,
2025-07-09T22:40:50Z,7a3f55e1,333,7.52,52.418448,13.390563,76,
2025-07-09T22:41:20Z,7a3f55e1,334,5.37,52.418259,13.39024,76,
2025-07-09T22:41:50Z,7a3f55e1,335,2.46,52.417611,13.391464,76,
2025-07-09T22:42:20Z,7a3f55e1,336,2.77,52.417488,13.39042,76,
2025-07-09T22:42:50Z,7a3f55e1,337,8.07,52.417616,13.39117,76,
2025-07-09T22:43:20Z,7a3f55e1,338,7.79,52.418657,13.390963,76,
2025-07-09T22:43:50Z,7a3f55e1,339,6.34,52.418133,13.390329,76,
2025-07-09T22:44:20Z,7a3f55e1,340,2.98,52.418171,13.389992,76,
2025-07-09T22:44:50Z,7a3f55e1,341,5.46,52.417977,13.390249,76,
2025-07-09T22:45:20Z,7a3f55e1,342,5.54,52.418059,13.391265,76,
2025-07-09T22:45:50Z,7a3f55e1,343,3.12,52.41758,13.39113,76,
2025-07-09T22:46:20Z,7a3f55e1,344,2.66,52.4185,13.389899,76,
2025-07-09T22:46:50Z,7a3f55e1,345,4.02,52.41763,13.390701,76,
2025-07-09T22:47:20Z,7a3f55e1,346,3.1,52.418625,13.391351,76,
2025-07-09T22:47:50Z,7a3f55e1,347,7.41,52.417981,13.390158,76,
2025-07-09T22:48:20Z,7a3f55e1,348,6.75,52.418124,13.390847,76,
2025-07-09T22:48:50Z,7a3f55e1,349,4.94,52.418424,13.391338,76,
2025-07-10T00:15:37Z,9f8c2a7d,1253,5.88,52.582848,13.517988,70,
2025-07-10T00:16:07Z,9f8c2a7d,1254,1.8,52.58256,13.518498,70,
2025-07-10T00:16:37Z,9f8c2a7d,1255,6.69,52.58296,13.518528,70,
2025-07-10T00:17:07Z,9f8c2a7d,1256,7.74,52.582608,13.517158,70,
2025-07-10T00:17:37Z,9f8c2a7d,1257,5.43,52.583003,13.517286,70,
2025-07-10T00:18:07Z,9f8c2a7d,1258,4.54,52.582852,13.517582,70,
2025-07-10T00:18:37Z,9f8c2a7d,1259,3.05,52.583122,13.517049,70,
2025-07-10T00:19:07Z,9f8c2a7d,1260,2.68,52.5827,13.517882,70,
2025-07-10T00:19:37Z,9f8c2a7d,1261,7.78,52.582855,13.518351,70,
2025-07-10T00:20:07Z,9f8c2a7d,1262,4.32,52.582089,13.517505,70,
2025-07-10T00:20:37Z,9f8c2a7d,1263,2.77,52.583148,13.518554,70,
2025-07-10T00:21:07Z,9f8c2a7d,1264,7.1,52.582796,13.517961,70,
2025-07-10T00:21:37Z,9f8c2a7d,1265,3.0,52.582633,13.517032,70,
2025-07-10T00:22:07Z,9f8c2a7d,1266,6.15,52.583222,13.51698,70,
2025-07-10T00:22:37Z,9f8c2a7d,1267,7.43,52.583036,13.517397,70,
2025-07-10T00:23:07Z,9f8c2a7d,1268,2.74,52.582184,13.517816,70,
2025-07-10T00:23:37Z,9f8c2a7d,1269,2.57,52.582631,13.518391,70,
2025-07-10T00:24:07Z,9f8c2a7d,1270,7.43,52.582936,13.516991,70,
2025-07-10T00:24:37Z,9f8c2a7d,1271,2.17,52.582963,13.518419,70,
2025-07-10T00:25:07Z,9f8c2a7d,1272,6.4,52.582856,13.518292,70,
2025-07-10T00:25:37Z,9f8c2a7d,1273,6.69,52.582539,13.518323,70,
2025-07-10T00:26:07Z,9f8c2a7d,1274,6.21,52.582691,13.518309,70,
2025-07-10T00:26:37Z,9f8c2a7d,1275,5.03,52.582198,13.518201,70,
2025-07-10T00:27:07Z,9f8c2a7d,1276,4.81,52.582239,13.517613,70,
2025-07-10T00:27:37Z,9f8c2a7d,1277,3.32,52.58227,13.518252,70,
2025-07-10T00:28:07Z,9f8c2a7d,1278,6.32,52.582323,13.517221,70,
2025-07-10T00:28:37Z,9f8c2a7d,1279,5.22,52.582813,13.517026,70,
2025-07-10T00:29:07Z,9f8c2a7d,1280,6.12,52.582637,13.517785,70,
2025-07-10T00:29:37Z,9f8c2a7d,1281,7.32,52.582151,13.518437,70,
2025-07-10T00:30:07Z,9f8c2a7d,1282,6.82,52.583066,13.518306,70,
2025-07-10T00:30:37Z,9f8c2a7d,1283,4.01,52.58218,13.517136,70,
2025-07-10T00:31:07Z,9f8c2a7d,1284,4.26,52.582854,13.51759,70,
2025-07-10T00:31:37Z,9f8c2a7d,1285,2.57,52.582596,13.517125,70,
2025-07-10T00:32:07Z,9f8c2a7d,1286,5.22,52.583248,13.517222,70,
2025-07-10T00:32:37Z,9f8c2a7d,1287,3.24,52.582995,13.517873,70,
2025-07-10T00:33:07Z,9f8c2a7d,1288,7.23,52.582104,13.517891,70,
2025-07-10T00:33:37Z,9f8c2a7d,1289,6.88,52.582624,13.518463,70,
2025-07-10T00:34:07Z,9f8c2a7d,1290,7.24,52.582251,13.517704,70,
2025-07-10T00:34:37Z,9f8c2a7d,1291,6.53,52.582307,13.518059,70,
2025-07-10T00:35:07Z,9f8c2a7d,1292,6.82,52.583213,13.517871,70,
2025-07-10T00:35:37Z,9f8c2a7d,1293,5.81,52.582125,13.517042,70,
2025-07-10T00:36:07Z,9f8c2a7d,1294,4.12,52.582524,13.517276,70,
2025-07-10T00:36:37Z,9f8c2a7d,1295,5.67,52.582328,13.518425,70,
2025-07-10T00:37:07Z,9f8c2a7d,1296,5.41,52.582449,13.517425,70,
2025-07-10T00:37:37Z,9f8c2a7d,1297,7.4,52.583067,13.518529,70,
2025-07-10T00:38:07Z,9f8c2a7d,1298,5.17,52.582943,13.517222,70,
2025-07-10T00:38:37Z,9f8c2a7d,1299,7.23,52.582473,13.517199,70,
2025-07-10T00:39:07Z,9f8c2a7d,1300,6.63,52.582594,13.517319,70,
2025-07-10T00:39:37Z,9f8c2a7d,1301,2.44,52.583155,13.517468,70,
2025-07-10T00:40:07Z,9f8c2a7d,1302,5.59,52.583263,13.517144,70,
2025-07-10T00:40:37Z,9f8c2a7d,1303,3.99,52.582295,13.518298,70,
2025-07-10T00:41:07Z,9f8c2a7d,1304,5.66,52.582216,13.517734,70,
2025-07-10T00:41:37Z,9f8c2a7d,1305,3.07,52.582255,13.517428,70,
2025-07-10T00:42:07Z,9f8c2a7d,1306,5.6,52.582628,13.518271,70,
2025-07-10T00:42:37Z,9f8c2a7d,1307,5.24,52.582939,13.517666,70,
2025-07-10T00:43:07Z,9f8c2a7d,1308,2.34,52.582103,13.518102,70,
2025-07-10T00:43:37Z,9f8c2a7d,1309,2.89,52.583203,13.517063,70,
2025-07-10T00:44:07Z,9f8c2a7d,1310,6.21,52.583107,13.517789,70,
2025-07-10T00:44:37Z,9f8c2a7d,1311,4.86,52.582644,13.517756,70,
2025-07-10T00:45:07Z,9f8c2a7d,1312,5.01,52.582114,13.518422,70,
2025-07-10T00:45:37Z,9f8c2a7d,1313,5.71,52.582636,13.518022,70,
2025-07-10T03:53:49Z,9f8c2a7d,635,2.46,52.514689,13.390321,87,
2025-07-10T03:54:19Z,9f8c2a7d,636,3.45,52.514645,13.390572,87,D0:39:72:AA:10:5E
2025-07-10T03:54:49Z,9f8c2a7d,637,4.48,52.515255,13.390174,87,D0:39:72:AA:10:5E
2025-07-10T03:55:19Z,9f8c2a7d,638,7.51,52.515079,13.389921,87,D0:39:72:AA:10:5E
2025-07-10T03:55:49Z,9f8c2a7d,639,5.0,52.514416,13.3894,87,D0:39:72:AA:10:5E
2025-07-10T03:56:19Z,9f8c2a7d,640,6.26,52.515442,13.390182,87,D0:39:72:AA:10:5E
2025-07-10T03:56:49Z,9f8c2a7d,641,7.48,52.515369,13.389692,87,D0:39:72:AA:10:5E
2025-07-10T03:57:19Z,9f8c2a7d,642,6.93,52.51532,13.390399,87,
2025-07-10T03:57:49Z,9f8c2a7d,643,6.85,52.514853,13.390347,87,D0:39:72:AA:10:5E
2025-07-10T03:58:19Z,9f8c2a7d,644,2.34,52.514351,13.390114,87,
2025-07-10T03:58:49Z,9f8c2a7d,645,5.08,52.514713,13.39069,87,D0:39:72:AA:10:5E
2025-07-10T03:59:19Z,9f8c2a7d,646,3.26,52.514981,13.389315,87,D0:39:72:AA:10:5E
2025-07-10T03:59:49Z,9f8c2a7d,647,6.63,52.514656,13.389531,87,
2025-07-10T04:00:19Z,9f8c2a7d,648,5.43,52.514892,13.390201,87,D0:39:72:AA:10:5E
2025-07-10T04:00:49Z,9f8c2a7d,649,5.91,52.51545,13.389409,87,
2025-07-10T04:01:19Z,9f8c2a7d,650,7.61,52.514806,13.390667,87,D0:39:72:AA:10:5E
2025-07-10T04:01:49Z,9f8c2a7d,651,7.13,52.51503,13.390272,87,
2025-07-10T04:02:19Z,9f8c2a7d,652,6.6,52.515201,13.390732,87,D0:39:72:AA:10:5E
2025-07-10T04:02:49Z,9f8c2a7d,653,5.18,52.515315,13.390349,87,D0:39:72:AA:10:5E
2025-07-10T04:03:19Z,9f8c2a7d,654,6.8,52.514532,13.390651,87,D0:39:72:AA:10:5E
2025-07-10T04:03:49Z,9f8c2a7d,655,4.43,52.514796,13.389689,87,D0:39:72:AA:10:5E
2025-07-11T03:12:47Z,7a3f55e1,927,5.4,52.480188,13.336792,87,
2025-07-11T03:13:17Z,7a3f55e1,928,4.02,52.480274,13.337668,87,
2025-07-11T03:13:47Z,7a3f55e1,929,6.26,52.480935,13.337203,87,
2025-07-11T03:14:17Z,7a3f55e1,930,3.63,52.480897,13.336561,87,
2025-07-11T03:14:47Z,7a3f55e1,931,4.43,52.480997,13.337455,87,
2025-07-11T03:15:17Z,7a3f55e1,932,2.73,52.479908,13.336486,87,
2025-07-11T03:15:47Z,7a3f55e1,933,7.13,52.480327,13.337214,87,
2025-07-11T03:16:17Z,7a3f55e1,934,4.4,52.480546,13.337102,87,
2025-07-11T03:16:47Z,7a3f55e1,935,6.73,52.479861,13.336765,87,
2025-07-11T03:17:17Z,7a3f55e1,936,2.51,52.480498,13.337012,87,
2025-07-11T03:17:47Z,7a3f55e1,937,2.16,52.480554,13.337131,87,
2025-07-11T03:18:17Z,7a3f55e1,938,5.31,52.479938,13.336465,87,
2025-07-11T03:18:47Z,7a3f55e1,939,5.32,52.480538,13.337198,87,
2025-07-11T03:19:17Z,7a3f55e1,940,4.84,52.480357,13.336797,87,
2025-07-11T03:19:47Z,7a3f55e1,941,2.88,52.480025,13.337008,87,
2025-07-11T03:20:17Z,7a3f55e1,942,6.89,52.479846,13.337054,87,
2025-07-11T03:20:47Z,7a3f55e1,943,5.5,52.480674,13.336945,87,
2025-07-11T03:21:17Z,7a3f55e1,944,2.67,52.480347,13.337751,87,
2025-07-11T03:21:47Z,7a3f55e1,945,6.46,52.480827,13.337898,87,
2025-07-11T03:22:17Z,7a3f55e1,946,6.86,52.48088,13.337174,87,
2025-07-11T03:22:47Z,7a3f55e1,947,7.45,52.479957,13.337202,87,
2025-07-11T11:09:33Z,7a3f55e1,371,4.07,52.692611,13.475492,78,
2025-07-11T11:10:03Z,7a3f55e1,372,5.33,52.692961,13.475895,78,
2025-07-11T11:10:33Z,7a3f55e1,373,4.28,52.692695,13.4756,78,
2025-07-11T11:11:03Z,7a3f55e1,374,6.11,52.692806,13.475592,78,
2025-07-11T11:11:33Z,7a3f55e1,375,6.59,52.693442,13.474811,78,
2025-07-11T11:12:03Z,7a3f55e1,376,5.19,52.692921,13.475993,78,
2025-07-11T11:12:33Z,7a3f55e1,377,7.21,52.693276,13.475708,78,
2025-07-11T11:13:03Z,7a3f55e1,378,2.09,52.692877,13.475173,78,
2025-07-11T11:13:33Z,7a3f55e1,379,7.27,52.692691,13.47472,78,
2025-07-11T11:14:03Z,7a3f55e1,380,6.88,52.693564,13.475884,78,
2025-07-11T11:14:33Z,7a3f55e1,381,4.15,52.693481,13.474993,78,
2025-07-11T11:15:03Z,7a3f55e1,382,4.28,52.692977,13.475063,78,
2025-07-11T11:15:33Z,7a3f55e1,383,2.72,52.693265,13.475112,78,
2025-07-11T11:16:03Z,7a3f55e1,384,2.6,52.693443,13.475992,78,
2025-07-11T11:16:33Z,7a3f55e1,385,3.08,52.692553,13.476178,78,
2025-07-11T11:17:03Z,7a3f55e1,386,3.82,52.692577,13.476115,78,
2025-07-11T11:17:33Z,7a3f55e1,387,7.73,52.692566,13.47609,78,
2025-07-11T11:18:03Z,7a3f55e1,388,7.13,52.693112,13.475641,78,
2025-07-11T11:18:33Z,7a3f55e1,389,4.22,52.692938,13.475198,78,
